Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785197351,25,,Aggregated,22.250000,0.000000,230,280,320,350,380,410,450,480,500,500,500,191,0,230.0,219.63468129339466,2.102708000165876,496.3660829962464,117.71204188481676
1785197352,25,GET,/health,6.200000,0.000000,270,360,370,380,500,510,520,520,520,520,520,50,0,260.0,233.3938667399343,2.102708000165876,524.9148329967284,38.92
1785197352,25,POST,/predict,19.600000,0.000000,260,340,380,400,440,460,480,480,480,480,480,175,0,250.0,258.9800512001966,37.464374996488914,484.2139579996001,142.0
1785197352,25,,Aggregated,25.800000,0.000000,260,340,380,400,440,470,500,510,520,520,520,225,0,250.0,253.29423243124944,2.102708000165876,524.9148329967284,119.09333333333333
1785197353,25,GET,/health,6.666667,0.000000,310,380,410,440,490,510,510,520,520,520,520,58,0,280.0,259.88981329295524,2.102708000165876,524.9148329967284,38.93103448275862
1785197353,25,POST,/predict,21.333333,0.000000,300,370,390,400,440,460,480,480,480,480,480,204,0,290.0,276.9992201766738,37.464374996488914,484.2139579996001,142.0
1785197353,25,,Aggregated,28.000000,0.000000,300,370,390,410,440,470,490,510,520,520,520,262,0,290.0,273.2116415535605,2.102708000165876,524.9148329967284,119.18320610687023
1785197354,25,GET,/health,6.428571,0.000000,310,370,410,420,470,500,510,520,520,520,520,66,0,300.0,269.50715978774963,2.102708000165876,524.9148329967284,38.93939393939394
1785197354,25,POST,/predict,22.428571,0.000000,310,370,390,400,430,450,470,480,480,480,480,233,0,300.0,282.1742853820784,37.464374996488914,484.2139579996001,142.0
1785197354,25,,Aggregated,28.857143,0.000000,310,370,390,410,440,460,490,510,520,520,520,299,0,300.0,279.37819745824663,2.102708000165876,524.9148329967284,119.25083612040133
1785197355,25,GET,/health,6.500000,0.000000,340,380,420,420,470,500,510,520,520,520,520,75,0,320.0,283.04896506655496,2.102708000165876,524.9148329967284,38.946666666666665
1785197355,25,POST,/predict,23.250000,0.000000,310,370,390,400,430,450,470,480,480,480,480,263,0,310.0,289.99247303813075,37.464374996488914,484.2139579996001,142.0
1785197355,25,,Aggregated,29.750000,0.000000,320,370,390,410,440,460,480,500,520,520,520,338,0,310.0,288.4517538136687,2.102708000165876,524.9148329967284,119.13313609467455
1785197356,25,GET,/health,6.888889,0.000000,360,390,420,440,490,500,510,520,520,520,520,86,0,340.0,297.21500246506724,2.102708000165876,524.9148329967284,38.95348837209303
1785197356,25,POST,/predict,23.777778,0.000000,320,380,390,410,430,450,470,480,480,480,480,292,0,310.0,295.41044446934444,37.464374996488914,484.2139579996001,142.0
1785197356,25,,Aggregated,30.666667,0.000000,330,380,400,410,440,460,490,500,520,520,520,378,0,320.0,295.82100528318614,2.102708000165876,524.9148329967284,118.55555555555556
1785197357,25,GET,/health,7.100000,0.000000,370,420,430,440,490,500,510,520,520,520,520,95,0,350.0,305.50531450510454,2.102708000165876,524.9148329967284,38.95789473684211
1785197357,25,POST,/predict,24.400000,0.000000,340,380,400,410,430,450,470,480,480,480,480,320,0,310.0,297.49045388462036,37.464374996488914,484.2139579996001,142.0
1785197357,25,,Aggregated,31.500000,0.000000,350,380,400,420,440,460,490,500,520,520,520,415,0,320.0,299.32518101461073,2.102708000165876,524.9148329967284,118.41204819277108
1785197358,25,GET,/health,7.500000,0.000000,380,420,440,460,500,530,540,640,640,640,640,100,0,360.0,316.7557662798936,2.102708000165876,637.844541000959,38.96
1785197358,25,POST,/predict,26.900000,0.000000,370,390,410,420,460,480,510,550,590,590,590,349,0,330.0,311.169096687842,37.464374996488914,587.5554579979507,142.0
1785197358,25,,Aggregated,34.400000,0.000000,370,400,420,430,470,500,530,550,640,640,640,449,0,340.0,312.4133438130205,2.102708000165876,637.844541000959,119.05122494432071
1785197359,25,GET,/health,8.300000,0.000000,390,430,440,450,500,520,540,640,640,640,640,113,0,360.0,322.55992038049004,2.102708000165876,637.844541000959,38.9646017699115
1785197359,25,POST,/predict,28.500000,0.000000,370,390,410,420,450,480,510,550,590,590,590,379,0,330.0,312.0591514803378,37.464374996488914,587.5554579979507,142.0
1785197359,25,,Aggregated,36.800000,0.000000,370,400,420,430,460,500,530,550,640,640,640,492,0,330.0,314.4709134431776,2.102708000165876,637.844541000959,118.33536585365853
1785197360,25,GET,/health,8.200000,0.000000,410,430,440,470,510,530,540,640,640,640,640,118,0,360.0,328.8785265168541,2.102708000165876,637.844541000959,38.96610169491525
1785197360,25,POST,/predict,29.000000,0.000000,370,400,420,430,460,490,530,560,590,590,590,408,0,330.0,319.186529904483,37.464374996488914,587.5554579979507,142.0
1785197360,25,,Aggregated,37.200000,0.000000,380,410,430,440,470,500,530,560,640,640,640,526,0,340.0,321.36078009509094,2.102708000165876,637.844541000959,118.88593155893535
1785197361,25,GET,/health,8.300000,0.000000,410,430,440,470,510,530,540,640,640,640,640,125,0,370.0,332.1211566880229,2.102708000165876,637.844541000959,38.96
1785197361,25,POST,/predict,29.100000,0.000000,370,400,420,430,460,490,530,560,590,590,590,437,0,340.0,320.98804517627536,37.464374996488914,587.5554579979507,142.0
1785197361,25,,Aggregated,37.400000,0.000000,380,410,420,440,470,500,530,560,640,640,640,562,0,350.0,323.46427104632596,2.102708000165876,637.844541000959,119.08185053380782
1785197362,25,GET,/health,8.300000,0.000000,410,430,440,460,490,530,540,640,640,640,640,129,0,370.0,335.8448766434318,2.102708000165876,637.844541000959,38.96124031007752
1785197362,25,POST,/predict,29.100000,0.000000,380,410,420,430,470,500,530,560,590,590,590,466,0,350.0,328.24226071248484,37.464374996488914,587.5554579979507,142.0
1785197362,25,,Aggregated,37.400000,0.000000,380,410,430,440,470,500,530,560,640,640,640,595,0,350.0,329.8905589563372,2.102708000165876,637.844541000959,119.66050420168067
1785197363,25,GET,/health,8.100000,0.000000,410,430,440,440,490,530,540,640,640,640,640,138,0,370.0,340.84377689129946,2.102708000165876,637.844541000959,38.94927536231884
1785197363,25,POST,/predict,29.000000,0.000000,370,410,430,440,480,500,550,560,590,590,590,496,0,350.0,332.24550737505496,37.464374996488914,587.5554579979507,142.0
1785197363,25,,Aggregated,37.100000,0.000000,380,420,430,440,490,510,540,560,640,640,640,634,0,360.0,334.11705499846465,2.102708000165876,637.844541000959,119.56940063091483
1785197364,25,GET,/health,8.000000,0.000000,390,420,430,440,490,530,540,640,640,640,640,150,0,370.0,337.7341980734006,2.102708000165876,637.844541000959,38.946666666666665
1785197364,25,POST,/predict,29.000000,0.000000,360,400,430,440,480,500,550,560,590,590,590,525,0,340.0,328.6966501467257,37.464374996488914,587.5554579979507,142.0
1785197364,25,,Aggregated,37.000000,0.000000,370,410,430,440,490,510,540,560,640,640,640,675,0,350.0,330.7049941304312,2.102708000165876,637.844541000959,119.09925925925926
1785197365,25,GET,/health,7.800000,0.000000,380,420,430,440,490,530,540,640,640,640,640,160,0,370.0,339.06336355639723,2.102708000165876,637.844541000959,38.91875
1785197365,25,POST,/predict,29.000000,0.000000,360,400,430,440,480,500,550,560,590,590,590,555,0,340.0,329.84298256937484,37.464374996488914,587.5554579979507,142.0
1785197365,25,,Aggregated,36.800000,0.000000,360,410,430,440,490,510,540,560,640,640,640,715,0,350.0,331.9062846084288,2.102708000165876,637.844541000959,118.93286713286713
1785197366,25,GET,/health,7.800000,0.000000,370,410,420,430,490,530,540,640,640,640,640,170,0,360.0,338.2940973060613,2.102708000165876,637.844541000959,38.917647058823526
1785197366,25,POST,/predict,29.200000,0.000000,350,400,420,440,480,500,550,560,590,590,590,583,0,340.0,327.879488480251,37.464374996488914,587.5554579979507,142.0
1785197366,25,,Aggregated,37.000000,0.000000,360,400,420,440,490,510,540,560,640,640,640,753,0,340.0,330.2307281886013,2.102708000165876,637.844541000959,118.72775564409031
1785197367,25,GET,/health,8.100000,0.000000,370,400,410,430,480,500,530,640,640,640,640,182,0,360.0,338.974032752978,2.102708000165876,637.844541000959,38.92307692307692
1785197367,25,POST,/predict,29.000000,0.000000,350,400,420,440,470,500,550,560,590,590,590,611,0,340.0,329.3215454713213,37.464374996488914,587.5554579979507,142.0
1785197367,25,,Aggregated,37.100000,0.000000,360,400,420,430,480,500,540,560,640,640,640,793,0,340.0,331.53687042120976,2.102708000165876,637.844541000959,118.34300126103405
1785197368,25,GET,/health,8.300000,0.000000,370,400,420,430,480,500,520,530,530,530,530,189,0,360.0,343.14922002668794,2.102708000165876,637.844541000959,38.925925925925924
1785197368,25,POST,/predict,29.000000,0.000000,340,390,420,430,460,490,520,540,560,560,560,640,0,340.0,330.5822940671419,37.464374996488914,587.5554579979507,142.0
1785197368,25,,Aggregated,37.300000,0.000000,350,390,420,430,470,490,520,540,560,560,560,829,0,340.0,333.44737127625433,2.102708000165876,637.844541000959,118.50060313630881
1785197369,25,GET,/health,7.900000,0.000000,370,400,410,430,480,500,520,530,530,530,530,201,0,360.0,344.66101534849827,2.102708000165876,637.844541000959,38.930348258706466
1785197369,25,POST,/predict,29.000000,0.000000,340,390,420,430,460,490,520,540,560,560,560,670,0,340.0,330.62303667903683,37.464374996488914,587.5554579979507,142.0
1785197369,25,,Aggregated,36.900000,0.000000,350,390,420,430,470,490,520,540,560,560,560,871,0,340.0,333.86257021814333,2.102708000165876,637.844541000959,118.21469575200919
1785197370,25,GET,/health,8.600000,0.000000,360,390,410,420,460,500,510,520,520,520,520,211,0,360.0,345.49952391014347,2.102708000165876,637.844541000959,38.93364928909953
1785197370,25,POST,/predict,29.100000,0.000000,340,380,400,420,450,480,510,540,560,560,560,699,0,340.0,330.7193656251334,37.464374996488914,587.5554579979507,142.0
1785197370,25,,Aggregated,37.700000,0.000000,340,380,410,420,450,490,510,530,560,560,560,910,0,340.0,334.14641331539394,2.102708000165876,637.844541000959,118.10219780219781
1785197371,25,GET,/health,9.000000,0.000000,360,390,410,420,440,500,510,520,520,520,520,219,0,360.0,346.4469946897283,2.102708000165876,637.844541000959,38.93607305936073
1785197371,25,POST,/predict,28.900000,0.000000,330,380,390,410,450,480,510,540,560,560,560,727,0,340.0,331.54107523516444,37.464374996488914,587.5554579979507,142.0
1785197371,25,,Aggregated,37.900000,0.000000,340,380,400,410,450,490,510,530,560,560,560,946,0,340.0,334.99181134568187,2.102708000165876,637.844541000959,118.14059196617336
1785197372,25,GET,/health,8.800000,0.000000,360,390,410,420,440,470,510,520,520,520,520,229,0,370.0,349.57743761158656,2.102708000165876,637.844541000959,38.93886462882096
1785197372,25,POST,/predict,29.000000,0.000000,330,360,380,390,420,450,480,530,560,560,560,756,0,340.0,332.5431130832883,37.464374996488914,587.5554579979507,142.0
1785197372,25,,Aggregated,37.800000,0.000000,340,370,390,400,430,460,490,520,560,560,560,985,0,350.0,336.5033773644866,2.102708000165876,637.844541000959,118.03959390862944
1785197373,25,GET,/health,9.300000,0.000000,360,390,410,420,460,490,520,580,580,580,580,238,0,370.0,352.01517718506244,2.102708000165876,637.844541000959,38.924369747899156
1785197373,25,POST,/predict,29.000000,0.000000,340,380,390,400,430,470,510,530,560,560,560,786,0,340.0,335.44490022387475,37.464374996488914,587.5554579979507,142.0
1785197373,25,,Aggregated,38.300000,0.000000,350,380,390,410,440,470,510,530,580,580,580,1024,0,350.0,339.2961950644633,2.102708000165876,637.844541000959,118.04296875
1785197374,25,GET,/health,9.700000,0.000000,370,400,420,430,460,490,520,580,580,580,580,247,0,370.0,351.86478627952516,2.102708000165876,637.844541000959,38.91497975708502
1785197374,25,POST,/predict,28.900000,0.000000,340,380,390,400,430,470,510,530,560,560,560,814,0,340.0,334.1787165159623,37.464374996488914,587.5554579979507,142.0
1785197374,25,,Aggregated,38.600000,0.000000,350,380,400,410,440,470,510,530,580,580,580,1061,0,350.0,338.2960202215231,2.102708000165876,637.844541000959,118.0018850141376
1785197375,25,GET,/health,9.900000,0.000000,360,390,410,430,450,470,520,580,580,580,580,259,0,360.0,348.2289448341759,2.102708000165876,637.844541000959,38.91119691119691
1785197375,25,POST,/predict,28.900000,0.000000,330,370,390,390,430,470,510,530,560,560,560,843,0,340.0,331.08996677457264,37.464374996488914,587.5554579979507,142.0
1785197375,25,,Aggregated,38.800000,0.000000,340,380,390,400,440,470,510,530,580,580,580,1102,0,340.0,335.11809319692946,2.102708000165876,637.844541000959,117.77132486388385
1785197376,25,GET,/health,10.100000,0.000000,370,400,430,430,460,500,520,580,580,580,580,264,0,360.0,349.74133713278593,2.102708000165876,637.844541000959,38.91287878787879
1785197376,25,POST,/predict,28.800000,0.000000,350,380,400,410,450,490,520,560,590,590,590,872,0,340.0,334.0718443588906,37.464374996488914,591.636125005607,142.0
1785197376,25,,Aggregated,38.900000,0.000000,350,390,410,420,450,490,520,560,590,590,590,1136,0,350.0,337.7133462007113,2.102708000165876,637.844541000959,118.0431338028169
1785197377,25,GET,/health,10.000000,0.000000,380,410,430,440,470,500,520,580,580,580,580,273,0,370.0,352.45137043244415,2.102708000165876,637.844541000959,38.908424908424905
1785197377,25,POST,/predict,28.900000,0.000000,350,390,400,420,450,480,520,560,590,590,590,900,0,340.0,336.085059709965,37.464374996488914,591.636125005607,142.0
1785197377,25,,Aggregated,38.900000,0.000000,360,390,410,420,460,490,520,560,590,590,590,1173,0,350.0,339.89409877836806,2.102708000165876,637.844541000959,118.00682011935208
1785197378,25,GET,/health,10.000000,0.000000,380,410,430,440,470,490,540,580,580,580,580,276,0,370.0,353.6798383263068,2.102708000165876,637.844541000959,38.90942028985507
1785197378,25,POST,/predict,28.800000,0.000000,360,390,420,430,470,510,530,560,590,590,590,929,0,350.0,339.281264516661,37.464374996488914,591.636125005607,142.0
1785197378,25,,Aggregated,38.800000,0.000000,360,390,420,430,470,500,530,560,590,590,590,1205,0,350.0,342.57919511538483,2.102708000165876,637.844541000959,118.38755186721991
1785197379,25,GET,/health,9.400000,0.000000,390,430,440,450,480,500,540,580,580,580,580,286,0,370.0,356.3547414127929,2.102708000165876,637.844541000959,38.90909090909091
1785197379,25,POST,/predict,28.800000,0.000000,370,400,420,440,480,510,530,560,590,590,590,958,0,350.0,340.9810285198026,37.464374996488914,591.636125005607,142.0
1785197379,25,,Aggregated,38.200000,0.000000,380,410,430,440,480,500,530,560,590,590,590,1244,0,360.0,344.5154994903775,2.102708000165876,637.844541000959,118.29903536977491
1785197380,25,GET,/health,9.100000,0.000000,390,430,440,450,480,500,540,580,580,580,580,295,0,370.0,356.99052755275477,2.102708000165876,637.844541000959,38.90169491525424
1785197380,25,POST,/predict,28.700000,0.000000,370,400,420,440,480,510,530,560,590,590,590,988,0,350.0,340.7174561275073,37.464374996488914,591.636125005607,142.0
1785197380,25,,Aggregated,37.800000,0.000000,380,410,430,440,480,500,530,560,590,590,590,1283,0,360.0,344.4591210304286,2.102708000165876,637.844541000959,118.294621979735
1785197381,25,GET,/health,8.600000,0.000000,390,430,450,470,500,530,540,580,580,580,580,307,0,370.0,359.07359434224315,2.102708000165876,637.844541000959,38.90553745928339
1785197381,25,POST,/predict,28.800000,0.000000,380,410,430,440,490,510,530,560,590,590,590,1017,0,350.0,342.57565592131317,37.464374996488914,591.636125005607,142.0
1785197381,25,,Aggregated,37.400000,0.000000,380,410,440,450,490,510,540,560,590,590,590,1324,0,360.0,346.4010842409699,2.102708000165876,637.844541000959,118.095166163142
1785197382,25,GET,/health,8.500000,0.000000,370,410,440,470,500,530,540,580,580,580,580,318,0,370.0,357.3994453744141,2.102708000165876,637.844541000959,38.90880503144654
1785197382,25,POST,/predict,28.800000,0.000000,370,410,430,440,490,510,530,560,590,590,590,1046,0,350.0,340.8698136835192,37.464374996488914,591.636125005607,142.0
1785197382,25,,Aggregated,37.300000,0.000000,370,410,430,450,490,510,540,560,590,590,590,1364,0,360.0,344.72349614517947,2.102708000165876,637.844541000959,117.96554252199414
1785197383,25,GET,/health,8.100000,0.000000,370,410,430,470,490,520,540,540,540,540,540,326,0,370.0,357.469972276274,2.102708000165876,637.844541000959,38.91104294478528
1785197383,25,POST,/predict,28.800000,0.000000,360,400,420,440,480,500,520,540,590,590,590,1075,0,350.0,340.6403582037066,37.464374996488914,591.636125005607,142.0
1785197383,25,,Aggregated,36.900000,0.000000,370,400,430,440,480,500,530,540,590,590,590,1401,0,350.0,344.55645683872234,2.102708000165876,637.844541000959,118.01213418986438
1785197384,25,GET,/health,8.800000,0.000000,370,400,430,450,490,520,540,540,540,540,540,338,0,370.0,355.30869243808604,2.102708000165876,637.844541000959,38.9112426035503
1785197384,25,POST,/predict,28.900000,0.000000,370,400,420,440,480,500,520,540,590,590,590,1104,0,350.0,339.6232025470981,37.464374996488914,591.636125005607,142.0
1785197384,25,,Aggregated,37.700000,0.000000,370,400,430,440,480,500,530,540,590,590,590,1442,0,350.0,343.29982916509664,2.102708000165876,637.844541000959,117.8363384188627
1785197385,25,GET,/health,9.100000,0.000000,380,410,460,480,500,530,540,540,540,540,540,349,0,370.0,355.8946344386234,2.102708000165876,637.844541000959,38.91404011461318
1785197385,25,POST,/predict,28.800000,0.000000,370,410,440,450,480,500,520,540,590,590,590,1129,0,350.0,340.1026384960224,37.464374996488914,591.636125005607,142.0
1785197385,25,,Aggregated,37.900000,0.000000,370,410,440,450,490,510,530,540,590,590,590,1478,0,350.0,343.8316010020899,2.102708000165876,637.844541000959,117.65832205683355
