Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785197494,25,,Aggregated,40.800000,0.000000,45,53,62,69,90,110,160,200,240,240,240,354,0,45,51.15771512693734,1.1021250029443763,237.561290996382,118.23446327683615
1785197495,25,GET,/health,10.166667,0.000000,3,16,33,44,68,89,120,130,130,130,130,105,0,3,20.261650361810876,1.1021250029443763,127.18104200030211,38.15238095238095
1785197495,25,POST,/predict,36.000000,0.000000,49,58,67,75,95,120,160,200,240,240,240,324,0,49,61.159010641769086,37.92512500513112,237.561290996382,142.0
1785197495,25,,Aggregated,46.166667,0.000000,45,55,64,71,89,110,150,190,240,240,240,429,0,45,51.14916721660449,1.1021250029443763,237.561290996382,116.58275058275058
1785197496,25,GET,/health,11.428571,0.000000,3,17,31,42,59,83,110,120,130,130,130,117,0,3,19.801058376015913,1.1021250029443763,127.18104200030211,38.17948717948718
1785197496,25,POST,/predict,38.571429,0.000000,49,58,69,76,94,120,150,200,240,240,240,379,0,49,60.782762825652455,37.92512500513112,237.561290996382,142.0
1785197496,25,,Aggregated,50.000000,0.000000,45,54,64,71,86,110,150,190,240,240,240,496,0,45,51.115707542169645,1.1021250029443763,237.561290996382,117.5100806451613
1785197497,25,GET,/health,12.750000,0.000000,3,12,31,42,59,83,120,130,150,150,150,139,0,3,19.7217757624667,1.1021250029443763,146.82962500228314,38.172661870503596
1785197497,25,POST,/predict,39.875000,0.000000,49,58,69,76,97,120,160,200,240,240,240,424,0,49,61.20194542199897,37.92512500513112,237.561290996382,142.0
1785197497,25,,Aggregated,52.625000,0.000000,45,54,62,71,89,110,150,190,240,240,240,563,0,45,50.96083781511623,1.1021250029443763,237.561290996382,116.36589698046181
1785197498,25,GET,/health,12.888889,0.000000,3,17,33,47,79,110,140,150,170,170,170,154,0,3,22.31242639603594,1.1021250029443763,167.6351669957512,38.16233766233766
1785197498,25,POST,/predict,41.444444,0.000000,49,59,72,79,99,120,160,200,240,240,240,480,0,49,61.32973495191436,37.92512500513112,237.561290996382,142.0
1785197498,25,,Aggregated,54.333333,0.000000,46,55,66,74,95,120,150,190,240,240,240,634,0,46,51.852344545596885,1.1021250029443763,237.561290996382,116.77760252365931
1785197499,25,GET,/health,13.800000,0.000000,3,23,38,48,81,110,140,150,170,170,170,163,0,3,23.38596803671466,1.1021250029443763,167.6351669957512,38.17791411042945
1785197499,25,POST,/predict,42.200000,0.000000,49,60,72,78,97,120,150,200,240,240,240,537,0,49,60.679653294079785,37.92512500513112,237.561290996382,142.0
1785197499,25,,Aggregated,56.000000,0.000000,46,55,66,75,94,120,150,170,240,240,240,700,0,46,51.99555229843619,1.1021250029443763,237.561290996382,117.82428571428571
1785197500,25,GET,/health,14.600000,0.000000,4,25,44,51,80,110,130,150,170,170,170,193,0,4,23.626093248567674,1.1021250029443763,167.6351669957512,38.15544041450777
1785197500,25,POST,/predict,46.800000,0.000000,48,60,73,79,97,120,150,200,240,240,240,583,0,48,60.20375555226175,37.92512500513112,237.561290996382,142.0
1785197500,25,,Aggregated,61.400000,0.000000,46,55,66,75,90,120,150,170,240,240,240,776,0,45,51.10647613910072,1.1021250029443763,237.561290996382,116.17268041237114
1785197501,25,GET,/health,14.800000,0.000000,4,26,41,51,81,120,140,170,210,210,210,213,0,4,24.96204811262848,1.1021250029443763,208.8654580002185,38.15492957746479
1785197501,25,POST,/predict,49.800000,0.000000,48,59,72,77,94,120,150,190,240,240,240,628,0,48,61.5635324219088,37.92512500513112,238.36429200309794,142.0
1785197501,25,,Aggregated,64.600000,0.000000,45,54,66,74,90,120,150,170,240,240,240,841,0,45,52.29347753739429,1.1021250029443763,238.36429200309794,115.69916765755053
1785197502,25,GET,/health,17.200000,0.000000,4,25,44,52,81,120,140,170,210,210,210,240,0,3,23.84502604584971,1.0168750013690442,208.8654580002185,38.1625
1785197502,25,POST,/predict,50.900000,0.000000,48,62,73,79,100,130,150,190,240,240,240,670,0,49,62.14330967905785,37.92512500513112,238.36429200309794,142.0
1785197502,25,,Aggregated,68.100000,0.000000,45,55,67,76,96,120,150,170,240,240,240,910,0,45,52.04266344612384,1.0168750013690442,238.36429200309794,114.61428571428571
1785197503,25,GET,/health,17.800000,0.000000,5,31,51,63,100,120,150,210,220,220,220,262,0,4,26.86637403816807,1.0168750013690442,216.40754099644255,38.16030534351145
1785197503,25,POST,/predict,51.100000,0.000000,48,64,76,81,110,140,170,220,240,240,240,724,0,49,63.508873711288594,37.92512500513112,238.36429200309794,142.0
1785197503,25,,Aggregated,68.900000,0.000000,46,58,71,80,110,130,170,210,240,240,240,986,0,45,53.77222572512472,1.0168750013690442,238.36429200309794,114.4077079107505
1785197504,25,GET,/health,19.800000,0.000000,3,26,47,61,100,130,160,210,220,220,220,281,0,3,26.563078427066475,1.0168750013690442,216.40754099644255,38.1779359430605
1785197504,25,POST,/predict,49.800000,0.000000,48,65,77,83,120,150,200,230,240,240,240,772,0,49,64.50167069166703,37.92512500513112,238.36429200309794,142.0
1785197504,25,,Aggregated,69.600000,0.000000,45,59,72,80,110,150,190,220,240,240,240,1053,0,45,54.37750694394361,1.0168750013690442,238.36429200309794,114.29439696106363
1785197505,25,GET,/health,19.800000,0.000000,4,26,52,63,100,130,160,210,220,220,220,296,0,3,26.55330418253249,1.0168750013690442,216.40754099644255,38.16216216216216
1785197505,25,POST,/predict,50.100000,0.000000,49,67,80,88,120,150,200,230,240,240,240,831,0,49,64.73397225748363,37.92512500513112,238.36429200309794,142.0
1785197505,25,,Aggregated,69.900000,0.000000,46,61,74,82,120,140,190,220,240,240,240,1127,0,46,54.70604168943967,1.0168750013690442,238.36429200309794,114.72759538598048
1785197506,25,GET,/health,19.800000,0.000000,5,31,53,65,100,140,220,290,300,300,300,322,0,3,28.6088786212209,1.0168750013690442,299.59483400307363,38.17701863354037
1785197506,25,POST,/predict,49.800000,0.000000,50,68,80,90,120,160,220,240,280,280,280,877,0,49,65.80231051876677,37.92512500513112,284.4723329981207,142.0
1785197506,25,,Aggregated,69.600000,0.000000,46,63,76,84,120,150,220,240,300,300,300,1199,0,45,55.81374915845837,1.0168750013690442,299.59483400307363,114.11759799833195
1785197507,25,GET,/health,19.100000,0.000000,3,31,52,63,100,130,220,290,300,300,300,337,0,3,28.563235290910743,1.0168750013690442,299.59483400307363,38.19287833827893
1785197507,25,POST,/predict,50.400000,0.000000,49,67,80,89,120,170,220,240,280,280,280,932,0,49,65.50180024139428,37.92512500513112,284.4723329981207,142.0
1785197507,25,,Aggregated,69.500000,0.000000,45,62,73,82,120,150,220,240,300,300,300,1269,0,46,55.692268020501494,1.0168750013690442,299.59483400307363,114.43262411347517
1785197508,25,GET,/health,20.200000,0.000000,4,27,46,57,100,130,220,290,300,300,300,359,0,3,28.018314189593436,1.0168750013690442,299.59483400307363,38.21727019498607
1785197508,25,POST,/predict,49.800000,0.000000,49,67,82,90,130,170,230,240,280,280,280,980,0,49,65.19052638980853,37.92512500513112,284.4723329981207,142.0
1785197508,25,,Aggregated,70.000000,0.000000,45,60,73,82,120,160,220,240,300,300,300,1339,0,45,55.2242648663752,1.0168750013690442,299.59483400307363,114.1747572815534
1785197509,25,GET,/health,19.900000,0.000000,3,25,46,57,100,130,220,290,300,300,300,376,0,3,27.629018407095188,1.0168750013690442,299.59483400307363,38.226063829787236
1785197509,25,POST,/predict,50.100000,0.000000,50,67,82,96,130,170,220,240,280,280,280,1030,0,49,65.09714824756725,37.92512500513112,284.4723329981207,142.0
1785197509,25,,Aggregated,70.000000,0.000000,45,61,74,85,120,160,220,240,300,300,300,1406,0,45,55.07722163304556,1.0168750013690442,299.59483400307363,114.24822190611664
1785197510,25,GET,/health,20.300000,0.000000,3,27,55,63,96,120,220,290,300,300,300,391,0,4,28.53203836848642,1.0168750013690442,299.59483400307363,38.232736572890026
1785197510,25,POST,/predict,49.700000,0.000000,52,67,82,90,120,160,210,230,280,280,280,1084,0,49,65.0206167592439,37.92512500513112,284.4723329981207,142.0
1785197510,25,,Aggregated,70.000000,0.000000,46,63,75,84,120,150,210,230,300,300,300,1475,0,46,55.348051233287165,1.0168750013690442,299.59483400307363,114.4928813559322
1785197511,25,GET,/health,21.300000,0.000000,7,29,55,65,96,130,220,290,300,300,300,408,0,4,27.930591916843053,1.0168750013690442,299.59483400307363,38.245098039215684
1785197511,25,POST,/predict,49.300000,0.000000,50,67,80,88,120,150,210,230,280,280,280,1136,0,49,64.45149536708593,37.92512500513112,284.4723329981207,142.0
1785197511,25,,Aggregated,70.600000,0.000000,46,62,75,83,110,150,210,230,300,300,300,1544,0,45,54.800893937229006,1.0168750013690442,299.59483400307363,114.58290155440415
1785197512,25,GET,/health,19.700000,0.000000,4,26,41,55,80,110,160,290,300,300,300,425,0,4,28.005073531924555,1.0168750013690442,299.59483400307363,38.25411764705883
1785197512,25,POST,/predict,49.900000,0.000000,50,65,77,83,110,140,210,230,280,280,280,1193,0,49,64.61434980887765,37.92512500513112,284.4723329981207,142.0
1785197512,25,,Aggregated,69.600000,0.000000,45,60,69,79,100,140,210,230,300,300,300,1618,0,45,54.99819256678552,1.0168750013690442,299.59483400307363,114.74907292954265
1785197513,25,GET,/health,19.900000,0.000000,5,26,41,57,77,100,160,290,300,300,300,446,0,4,27.73708529836804,1.0168750013690442,299.59483400307363,38.275784753363226
1785197513,25,POST,/predict,50.400000,0.000000,49,63,73,80,100,120,170,220,280,280,280,1245,0,49,64.16380681766312,37.92512500513112,284.4723329981207,142.0
1785197513,25,,Aggregated,70.300000,0.000000,45,58,67,76,96,120,170,230,300,300,300,1691,0,45,54.55628594385732,1.0168750013690442,299.59483400307363,114.6428149024246
1785197514,25,GET,/health,18.500000,0.000000,4,26,40,55,77,100,160,290,300,300,300,468,0,4,27.287906074974686,1.0168750013690442,299.59483400307363,38.282051282051285
1785197514,25,POST,/predict,52.600000,0.000000,49,63,73,79,95,120,170,220,280,280,280,1291,0,49,63.94286298216799,37.92512500513112,284.4723329981207,142.0
1785197514,25,,Aggregated,71.100000,0.000000,45,58,67,75,92,120,170,230,300,300,300,1759,0,45,54.190435561720875,1.0168750013690442,299.59483400307363,114.40477544059125
1785197515,25,GET,/health,18.100000,0.000000,4,25,41,57,77,96,160,290,300,300,300,479,0,4,27.116070983496748,1.0168750013690442,299.59483400307363,38.2839248434238
1785197515,25,POST,/predict,51.900000,0.000000,48,61,70,76,92,110,160,170,280,280,280,1348,0,49,63.666832120183386,37.92512500513112,284.4723329981207,142.0
1785197515,25,,Aggregated,70.000000,0.000000,45,57,67,74,88,110,160,180,300,300,300,1827,0,45,54.08401078221245,1.0168750013690442,299.59483400307363,114.80788177339902
1785197516,25,GET,/health,18.700000,0.000000,5,26,42,61,79,110,120,190,220,220,220,503,0,4,28.379315357987636,1.0168750013690442,299.59483400307363,38.29423459244533
1785197516,25,POST,/predict,51.700000,0.000000,49,64,73,79,94,110,150,170,210,210,210,1396,0,49,63.948996352441654,37.92512500513112,284.4723329981207,142.0
1785197516,25,,Aggregated,70.400000,0.000000,45,59,69,75,93,110,150,170,220,220,220,1899,0,45,54.52743261352098,1.0168750013690442,299.59483400307363,114.5308056872038
1785197517,25,GET,/health,18.600000,0.000000,5,29,54,64,81,110,160,220,220,220,220,523,0,4,28.723897149274503,1.0168750013690442,299.59483400307363,38.298279158699806
1785197517,25,POST,/predict,51.300000,0.000000,49,64,73,78,94,120,150,170,210,210,210,1451,0,49,64.06688587663744,37.92512500513112,284.4723329981207,142.0
1785197517,25,,Aggregated,69.900000,0.000000,46,60,70,75,93,110,160,180,220,220,220,1974,0,45,54.702963331343206,1.0168750013690442,299.59483400307363,114.52482269503547
1785197518,25,GET,/health,18.200000,0.000000,5,29,45,62,79,110,160,220,220,220,220,543,0,4,28.04048388040979,1.0168750013690442,299.59483400307363,38.30386740331492
1785197518,25,POST,/predict,51.500000,0.000000,48,62,73,77,93,110,140,170,210,210,210,1501,0,49,63.80413265290067,37.92512500513112,284.4723329981207,142.0
1785197518,25,,Aggregated,69.700000,0.000000,45,59,68,75,91,110,150,180,220,220,220,2044,0,45,54.303319891911165,1.0168750013690442,299.59483400307363,114.45254403131115
1785197519,25,GET,/health,18.300000,0.000000,5,29,42,61,76,110,170,220,220,220,220,556,0,4,28.318838124224065,1.0168750013690442,299.59483400307363,38.30395683453237
1785197519,25,POST,/predict,52.000000,0.000000,48,62,73,78,94,120,150,170,210,210,210,1555,0,49,63.82053535948848,37.92512500513112,284.4723329981207,142.0
1785197519,25,,Aggregated,70.300000,0.000000,45,58,68,75,92,110,160,180,220,220,220,2111,0,45,54.47001728141789,1.0168750013690442,299.59483400307363,114.68829938417811
1785197520,25,GET,/health,18.500000,0.000000,5,30,44,61,77,110,170,220,220,220,220,574,0,4,28.252734022779542,1.0168750013690442,299.59483400307363,38.30487804878049
1785197520,25,POST,/predict,51.900000,0.000000,48,62,73,78,93,120,150,170,210,210,210,1604,0,49,63.543167851026,37.92512500513112,284.4723329981207,142.0
1785197520,25,,Aggregated,70.400000,0.000000,45,59,68,75,89,110,160,180,220,220,220,2178,0,45,54.242566832929825,1.0168750013690442,299.59483400307363,114.67171717171718
1785197521,25,GET,/health,17.900000,0.000000,5,27,50,63,80,120,190,220,250,250,250,581,0,4,28.974745549198353,1.0168750013690442,299.59483400307363,38.306368330464714
1785197521,25,POST,/predict,52.500000,0.000000,48,65,75,80,100,130,170,210,280,280,280,1658,0,49,64.4801656508229,37.92512500513112,284.4723329981207,142.0
1785197521,25,,Aggregated,70.400000,0.000000,45,60,72,77,98,130,180,210,280,280,280,2239,0,45,55.26683421757419,1.0168750013690442,299.59483400307363,115.09245198749441
1785197522,25,GET,/health,18.500000,0.000000,6,33,54,64,87,150,220,240,250,250,250,597,0,4,29.727848261464903,1.0168750013690442,299.59483400307363,38.30988274706868
1785197522,25,POST,/predict,52.200000,0.000000,50,70,80,86,110,140,180,210,280,280,280,1710,0,49,65.13684821231799,37.92512500513112,284.4723329981207,142.0
1785197522,25,,Aggregated,70.700000,0.000000,46,64,77,83,110,150,190,210,280,280,280,2307,0,46,55.97379100787095,1.0168750013690442,299.59483400307363,115.16731686172518
1785197523,25,GET,/health,17.300000,0.000000,10,34,59,65,87,150,220,240,250,250,250,619,0,4,29.56360681276095,1.0168750013690442,299.59483400307363,38.31340872374798
1785197523,25,POST,/predict,52.400000,0.000000,50,69,80,86,120,150,180,210,280,280,280,1765,0,49,64.9529879977455,37.92512500513112,284.4723329981207,142.0
1785197523,25,,Aggregated,69.700000,0.000000,46,63,75,84,110,150,190,210,280,280,280,2384,0,46,55.76421830248315,1.0168750013690442,299.59483400307363,115.07802013422818
1785197524,25,GET,/health,17.300000,0.000000,15,35,59,64,110,150,220,240,250,250,250,638,0,4,29.524011094180878,1.0168750013690442,299.59483400307363,38.31347962382445
1785197524,25,POST,/predict,51.500000,0.000000,51,70,83,88,120,150,180,210,280,280,280,1816,0,49,64.91821298073965,37.92512500513112,284.4723329981207,142.0
1785197524,25,,Aggregated,68.800000,0.000000,47,64,77,84,120,150,190,210,280,280,280,2454,0,45,55.71629741284051,1.0168750013690442,299.59483400307363,115.04319478402608
1785197525,25,GET,/health,17.600000,0.000000,14,34,47,62,82,150,220,240,250,250,250,652,0,4,29.363958386631477,1.0168750013690442,299.59483400307363,38.3159509202454
1785197525,25,POST,/predict,51.800000,0.000000,50,68,80,86,120,150,180,210,280,280,280,1875,0,49,64.7678521904163,37.92512500513112,284.4723329981207,142.0
1785197525,25,,Aggregated,69.400000,0.000000,46,62,75,83,120,150,190,210,280,280,280,2527,0,45,55.63317124064673,1.0168750013690442,299.59483400307363,115.24812030075188
1785197526,25,GET,/health,16.600000,0.000000,10,27,38,50,80,130,190,240,250,250,250,668,0,4,29.12631984892466,1.0168750013690442,299.59483400307363,38.32035928143713
1785197526,25,POST,/predict,52.200000,0.000000,49,66,78,84,110,140,180,200,280,280,280,1925,0,49,64.5179929127448,37.92512500513112,284.4723329981207,142.0
1785197526,25,,Aggregated,68.800000,0.000000,45,59,73,81,100,140,180,200,280,280,280,2593,0,45,55.40050829776915,1.0168750013690442,299.59483400307363,115.29039722329348
1785197527,25,GET,/health,17.000000,0.000000,14,29,44,62,82,130,190,240,250,250,250,683,0,4,28.96046967069098,1.0168750013690442,299.59483400307363,38.32210834553441
1785197527,25,POST,/predict,52.500000,0.000000,50,68,79,84,110,140,180,200,280,280,280,1982,0,49,64.38554497832894,37.92512500513112,284.4723329981207,142.0
1785197527,25,,Aggregated,69.500000,0.000000,46,62,75,81,100,140,180,200,280,280,280,2665,0,46,55.306623239073126,1.0168750013690442,299.59483400307363,115.42889305816135
